state_name	county_set	init_inf	R0	scenario_label	output_path
Wisconsin	55133,55101,55087	100	4.5	Wisconsin_counties-55133-55101-55087_init-100_R0-4p5	input_files/Wisconsin_counties-55133-55101-55087_init-100_R0-4p5.json
Wisconsin	55133,55101,55087	100	5	Wisconsin_counties-55133-55101-55087_init-100_R0-5	input_files/Wisconsin_counties-55133-55101-55087_init-100_R0-5.json
Wisconsin	55133,55101,55087	1000	0.5	Wisconsin_counties-55133-55101-55087_init-1000_R0-0p5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-0p5.json
Wisconsin	55133,55101,55087	1000	1	Wisconsin_counties-55133-55101-55087_init-1000_R0-1	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-1.json
Wisconsin	55133,55101,55087	1000	1.5	Wisconsin_counties-55133-55101-55087_init-1000_R0-1p5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-1p5.json
Wisconsin	55133,55101,55087	1000	2	Wisconsin_counties-55133-55101-55087_init-1000_R0-2	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-2.json
Wisconsin	55133,55101,55087	1000	2.5	Wisconsin_counties-55133-55101-55087_init-1000_R0-2p5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-2p5.json
Wisconsin	55133,55101,55087	1000	3	Wisconsin_counties-55133-55101-55087_init-1000_R0-3	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-3.json
Wisconsin	55133,55101,55087	1000	3.5	Wisconsin_counties-55133-55101-55087_init-1000_R0-3p5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-3p5.json
Wisconsin	55133,55101,55087	1000	4	Wisconsin_counties-55133-55101-55087_init-1000_R0-4	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-4.json
Wisconsin	55133,55101,55087	1000	4.5	Wisconsin_counties-55133-55101-55087_init-1000_R0-4p5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-4p5.json
Wisconsin	55133,55101,55087	1000	5	Wisconsin_counties-55133-55101-55087_init-1000_R0-5	input_files/Wisconsin_counties-55133-55101-55087_init-1000_R0-5.json
Wisconsin	55025,55101,55087	1	0.5	Wisconsin_counties-55025-55101-55087_init-1_R0-0p5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-0p5.json
Wisconsin	55025,55101,55087	1	1	Wisconsin_counties-55025-55101-55087_init-1_R0-1	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-1.json
Wisconsin	55025,55101,55087	1	1.5	Wisconsin_counties-55025-55101-55087_init-1_R0-1p5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-1p5.json
Wisconsin	55025,55101,55087	1	2	Wisconsin_counties-55025-55101-55087_init-1_R0-2	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-2.json
Wisconsin	55025,55101,55087	1	2.5	Wisconsin_counties-55025-55101-55087_init-1_R0-2p5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-2p5.json
Wisconsin	55025,55101,55087	1	3	Wisconsin_counties-55025-55101-55087_init-1_R0-3	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-3.json
Wisconsin	55025,55101,55087	1	3.5	Wisconsin_counties-55025-55101-55087_init-1_R0-3p5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-3p5.json
Wisconsin	55025,55101,55087	1	4	Wisconsin_counties-55025-55101-55087_init-1_R0-4	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-4.json
Wisconsin	55025,55101,55087	1	4.5	Wisconsin_counties-55025-55101-55087_init-1_R0-4p5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-4p5.json
Wisconsin	55025,55101,55087	1	5	Wisconsin_counties-55025-55101-55087_init-1_R0-5	input_files/Wisconsin_counties-55025-55101-55087_init-1_R0-5.json
Wisconsin	55025,55101,55087	10	0.5	Wisconsin_counties-55025-55101-55087_init-10_R0-0p5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-0p5.json
Wisconsin	55025,55101,55087	10	1	Wisconsin_counties-55025-55101-55087_init-10_R0-1	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-1.json
Wisconsin	55025,55101,55087	10	1.5	Wisconsin_counties-55025-55101-55087_init-10_R0-1p5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-1p5.json
Wisconsin	55025,55101,55087	10	2	Wisconsin_counties-55025-55101-55087_init-10_R0-2	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-2.json
Wisconsin	55025,55101,55087	10	2.5	Wisconsin_counties-55025-55101-55087_init-10_R0-2p5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-2p5.json
Wisconsin	55025,55101,55087	10	3	Wisconsin_counties-55025-55101-55087_init-10_R0-3	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-3.json
Wisconsin	55025,55101,55087	10	3.5	Wisconsin_counties-55025-55101-55087_init-10_R0-3p5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-3p5.json
Wisconsin	55025,55101,55087	10	4	Wisconsin_counties-55025-55101-55087_init-10_R0-4	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-4.json
Wisconsin	55025,55101,55087	10	4.5	Wisconsin_counties-55025-55101-55087_init-10_R0-4p5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-4p5.json
Wisconsin	55025,55101,55087	10	5	Wisconsin_counties-55025-55101-55087_init-10_R0-5	input_files/Wisconsin_counties-55025-55101-55087_init-10_R0-5.json
Wisconsin	55025,55101,55087	100	0.5	Wisconsin_counties-55025-55101-55087_init-100_R0-0p5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-0p5.json
Wisconsin	55025,55101,55087	100	1	Wisconsin_counties-55025-55101-55087_init-100_R0-1	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-1.json
Wisconsin	55025,55101,55087	100	1.5	Wisconsin_counties-55025-55101-55087_init-100_R0-1p5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-1p5.json
Wisconsin	55025,55101,55087	100	2	Wisconsin_counties-55025-55101-55087_init-100_R0-2	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-2.json
Wisconsin	55025,55101,55087	100	2.5	Wisconsin_counties-55025-55101-55087_init-100_R0-2p5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-2p5.json
Wisconsin	55025,55101,55087	100	3	Wisconsin_counties-55025-55101-55087_init-100_R0-3	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-3.json
Wisconsin	55025,55101,55087	100	3.5	Wisconsin_counties-55025-55101-55087_init-100_R0-3p5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-3p5.json
Wisconsin	55025,55101,55087	100	4	Wisconsin_counties-55025-55101-55087_init-100_R0-4	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-4.json
Wisconsin	55025,55101,55087	100	4.5	Wisconsin_counties-55025-55101-55087_init-100_R0-4p5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-4p5.json
Wisconsin	55025,55101,55087	100	5	Wisconsin_counties-55025-55101-55087_init-100_R0-5	input_files/Wisconsin_counties-55025-55101-55087_init-100_R0-5.json
Wisconsin	55025,55101,55087	1000	0.5	Wisconsin_counties-55025-55101-55087_init-1000_R0-0p5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-0p5.json
Wisconsin	55025,55101,55087	1000	1	Wisconsin_counties-55025-55101-55087_init-1000_R0-1	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-1.json
Wisconsin	55025,55101,55087	1000	1.5	Wisconsin_counties-55025-55101-55087_init-1000_R0-1p5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-1p5.json
Wisconsin	55025,55101,55087	1000	2	Wisconsin_counties-55025-55101-55087_init-1000_R0-2	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-2.json
Wisconsin	55025,55101,55087	1000	2.5	Wisconsin_counties-55025-55101-55087_init-1000_R0-2p5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-2p5.json
Wisconsin	55025,55101,55087	1000	3	Wisconsin_counties-55025-55101-55087_init-1000_R0-3	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-3.json
Wisconsin	55025,55101,55087	1000	3.5	Wisconsin_counties-55025-55101-55087_init-1000_R0-3p5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-3p5.json
Wisconsin	55025,55101,55087	1000	4	Wisconsin_counties-55025-55101-55087_init-1000_R0-4	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-4.json
Wisconsin	55025,55101,55087	1000	4.5	Wisconsin_counties-55025-55101-55087_init-1000_R0-4p5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-4p5.json
Wisconsin	55025,55101,55087	1000	5	Wisconsin_counties-55025-55101-55087_init-1000_R0-5	input_files/Wisconsin_counties-55025-55101-55087_init-1000_R0-5.json
Wisconsin	55079,55133,55025,55101	1	0.5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-0p5.json
Wisconsin	55079,55133,55025,55101	1	1	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-1.json
Wisconsin	55079,55133,55025,55101	1	1.5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-1p5.json
Wisconsin	55079,55133,55025,55101	1	2	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-2.json
Wisconsin	55079,55133,55025,55101	1	2.5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-2p5.json
Wisconsin	55079,55133,55025,55101	1	3	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-3.json
Wisconsin	55079,55133,55025,55101	1	3.5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-3p5.json
Wisconsin	55079,55133,55025,55101	1	4	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-4.json
Wisconsin	55079,55133,55025,55101	1	4.5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-4p5.json
Wisconsin	55079,55133,55025,55101	1	5	Wisconsin_counties-55079-55133-55025-55101_init-1_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1_R0-5.json
Wisconsin	55079,55133,55025,55101	10	0.5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-0p5.json
Wisconsin	55079,55133,55025,55101	10	1	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-1.json
Wisconsin	55079,55133,55025,55101	10	1.5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-1p5.json
Wisconsin	55079,55133,55025,55101	10	2	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-2.json
Wisconsin	55079,55133,55025,55101	10	2.5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-2p5.json
Wisconsin	55079,55133,55025,55101	10	3	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-3.json
Wisconsin	55079,55133,55025,55101	10	3.5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-3p5.json
Wisconsin	55079,55133,55025,55101	10	4	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-4.json
Wisconsin	55079,55133,55025,55101	10	4.5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-4p5.json
Wisconsin	55079,55133,55025,55101	10	5	Wisconsin_counties-55079-55133-55025-55101_init-10_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-10_R0-5.json
Wisconsin	55079,55133,55025,55101	100	0.5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-0p5.json
Wisconsin	55079,55133,55025,55101	100	1	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-1.json
Wisconsin	55079,55133,55025,55101	100	1.5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-1p5.json
Wisconsin	55079,55133,55025,55101	100	2	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-2.json
Wisconsin	55079,55133,55025,55101	100	2.5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-2p5.json
Wisconsin	55079,55133,55025,55101	100	3	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-3.json
Wisconsin	55079,55133,55025,55101	100	3.5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-3p5.json
Wisconsin	55079,55133,55025,55101	100	4	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-4.json
Wisconsin	55079,55133,55025,55101	100	4.5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-4p5.json
Wisconsin	55079,55133,55025,55101	100	5	Wisconsin_counties-55079-55133-55025-55101_init-100_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-100_R0-5.json
Wisconsin	55079,55133,55025,55101	1000	0.5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-0p5.json
Wisconsin	55079,55133,55025,55101	1000	1	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-1.json
Wisconsin	55079,55133,55025,55101	1000	1.5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-1p5.json
Wisconsin	55079,55133,55025,55101	1000	2	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-2.json
Wisconsin	55079,55133,55025,55101	1000	2.5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-2p5.json
Wisconsin	55079,55133,55025,55101	1000	3	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-3.json
Wisconsin	55079,55133,55025,55101	1000	3.5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-3p5.json
Wisconsin	55079,55133,55025,55101	1000	4	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-4.json
Wisconsin	55079,55133,55025,55101	1000	4.5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-4p5.json
Wisconsin	55079,55133,55025,55101	1000	5	Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55101_init-1000_R0-5.json
Wisconsin	55079,55133,55025,55087	1	0.5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-0p5.json
Wisconsin	55079,55133,55025,55087	1	1	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-1.json
Wisconsin	55079,55133,55025,55087	1	1.5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-1p5.json
Wisconsin	55079,55133,55025,55087	1	2	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-2.json
Wisconsin	55079,55133,55025,55087	1	2.5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-2p5.json
Wisconsin	55079,55133,55025,55087	1	3	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-3.json
Wisconsin	55079,55133,55025,55087	1	3.5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-3p5.json
Wisconsin	55079,55133,55025,55087	1	4	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-4.json
Wisconsin	55079,55133,55025,55087	1	4.5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-4p5.json
Wisconsin	55079,55133,55025,55087	1	5	Wisconsin_counties-55079-55133-55025-55087_init-1_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-1_R0-5.json
Wisconsin	55079,55133,55025,55087	10	0.5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-0p5.json
Wisconsin	55079,55133,55025,55087	10	1	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-1.json
Wisconsin	55079,55133,55025,55087	10	1.5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-1p5.json
Wisconsin	55079,55133,55025,55087	10	2	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-2.json
Wisconsin	55079,55133,55025,55087	10	2.5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-2p5.json
Wisconsin	55079,55133,55025,55087	10	3	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-3.json
Wisconsin	55079,55133,55025,55087	10	3.5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-3p5.json
Wisconsin	55079,55133,55025,55087	10	4	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-4.json
Wisconsin	55079,55133,55025,55087	10	4.5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-4p5.json
Wisconsin	55079,55133,55025,55087	10	5	Wisconsin_counties-55079-55133-55025-55087_init-10_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-10_R0-5.json
Wisconsin	55079,55133,55025,55087	100	0.5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-0p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-0p5.json
Wisconsin	55079,55133,55025,55087	100	1	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-1	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-1.json
Wisconsin	55079,55133,55025,55087	100	1.5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-1p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-1p5.json
Wisconsin	55079,55133,55025,55087	100	2	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-2	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-2.json
Wisconsin	55079,55133,55025,55087	100	2.5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-2p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-2p5.json
Wisconsin	55079,55133,55025,55087	100	3	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-3	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-3.json
Wisconsin	55079,55133,55025,55087	100	3.5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-3p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-3p5.json
Wisconsin	55079,55133,55025,55087	100	4	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-4	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-4.json
Wisconsin	55079,55133,55025,55087	100	4.5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-4p5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-4p5.json
Wisconsin	55079,55133,55025,55087	100	5	Wisconsin_counties-55079-55133-55025-55087_init-100_R0-5	input_files/Wisconsin_counties-55079-55133-55025-55087_init-100_R0-5.json
